32,-33,12.20655562,"1,0,1,1,0,2,0,0,0,0,1,2,1,2,1,1,2,0,1,2,2,0,2,0,0,0,2,0,1,1,1,2,0,0,0,1,0,0,2,2,0,2,1,1,2,0,1,2,2,1,1,2,2,0,1,0,0,0,1,1,0,0,2,2,0,0,2,2,1,2,2,2,1,0,1,2,1,1,2,2,1,1,1,1,0,0,0,2,1,1,1,2,2,0,2,2,2,1"
40,-33,13.15294644,"2,0,1,1,0,1,0,0,0,1,0,1,1,2,2,2,1,2,1,0,0,0,2,2,0,0,1,1,2,2,0,0,0,2,2,1,1,1,2,2,1,2,0,2,1,1,2,1,1,2,1,0,0,2,1,0,1,0,2,2,2,0,2,0,2,0,2,0,1,0,0,1,0,1,0,0,1,1,0,0,2,2,0,0,2,2,1,1,1,0,0,1,1,2,0,0,2,0"
42,-33,12.72792206,"2,2,1,1,0,1,0,0,0,1,1,2,2,2,1,2,0,0,0,0,0,0,1,1,1,1,1,2,1,2,1,2,0,1,1,0,0,1,1,1,2,2,1,2,0,0,1,0,0,0,0,0,2,2,2,1,2,1,2,2,2,1,2,2,0,2,2,2,1,1,2,2,0,0,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,0,2,0,2,2,2,2,0"
44,-33,12.52996409,"0,0,1,2,0,2,2,2,1,1,1,2,2,0,2,2,1,0,1,2,2,1,2,2,1,0,2,2,1,2,2,0,1,2,0,0,1,1,1,2,0,0,0,0,1,1,2,2,0,1,2,1,2,2,0,1,2,2,1,0,0,0,0,2,2,2,2,0,2,2,1,1,1,2,1,2,1,0,1,0,1,2,2,1,2,2,2,0,0,1,2,1,2,2,0,2,2,2"
46,-33,13.15294644,"2,2,0,2,2,1,0,0,1,1,1,2,0,2,2,0,2,2,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,2,2,0,2,2,2,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,2,0,2,2,2,2,2,0,1,1,1,1,2,0,2,2,1,0,0,2,0,1,2,1,2,2,2,1,2,0"
49,-33,12.16552506,"2,2,1,0,2,0,0,1,2,2,2,2,2,1,2,0,2,0,0,2,2,1,1,2,2,0,2,2,2,0,1,1,0,0,1,1,1,1,2,1,2,2,1,1,0,0,2,2,1,1,2,2,1,2,2,1,0,0,1,2,0,0,0,0,2,0,0,1,0,0,2,1,0,1,1,0,0,1,0,2,1,1,0,0,1,1,2,0,0,2,0,2,0,1,0,0,1,1"
1,-32,12.08304597,"1,2,0,0,2,0,1,2,2,0,0,2,0,0,1,1,2,1,2,2,0,0,0,0,2,1,1,0,1,1,1,1,1,1,0,0,0,1,2,2,1,2,0,0,0,0,1,2,2,2,2,2,0,1,0,2,2,1,1,2,0,1,0,1,2,0,2,2,0,2,2,1,1,0,0,1,0,2,2,1,2,2,0,2,2,0,0,1,0,0,1,0,0,0,0,2,0,0"
1,-32,12.20655562,"2,2,0,1,0,0,2,2,2,2,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,0,1,0,0,2,0,1,2,1,2,2,2,0,2,0,1,0,0,0,1,2,2,2,0,1,2,0,1,1,0,0,0,2,0,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,1,1,0,0,2,0,2,0,0"
4,-32,13.03840481,"0,0,0,2,1,0,2,2,0,2,0,2,2,1,2,0,1,1,2,0,2,0,2,2,0,1,0,0,1,0,0,2,2,1,0,0,1,2,0,0,0,1,2,0,1,1,2,0,2,1,1,2,2,2,1,1,0,1,0,0,1,0,1,0,2,2,0,2,1,0,0,2,2,1,1,2,2,0,0,2,0,0,2,2,1,2,2,1,0,2,0,2,2,1,0,1,2,2"
6,-32,11.70469991,"2,2,2,0,2,2,2,2,2,0,0,1,0,0,2,1,0,0,0,1,2,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,2,2,1,1,2,0,0,1,2,2,0,1,2,1,1,2,2,1,2,0,2,0,0,0,2,0,1,1,2,0,0,1,0,2,0,0,1,1,0,1,2,2,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,2,2,0,0"
10,-32,13.03840481,"0,1,0,0,0,2,2,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,2,2,1,2,1,2,1,1,2,1,2,2,0,2,0,0,0,1,1,0,2,1,1,2,1,2,2,1,2,2,2,1,1,0,0,0,1,2,2,0,1,2,1,2,1,1,1,2,1,2,1,1,2,2,0,0,2,2,1,1,0,0,1,1,1,0,0,2,2,1,2,1,1,2,1,2"
15,-32,13.03840481,"0,0,1,0,1,1,0,2,2,0,2,0,2,2,1,2,1,0,2,0,0,1,2,0,1,2,0,1,2,1,1,2,1,1,2,2,0,1,0,0,1,2,2,1,1,1,0,2,2,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,1,2,1,1,1,1,2,0,2,2,2,2,1,1,0,1,2,1,2,2,1,1,1,2,2,2,1,0,0,0,0,1,0,1"
22,-32,12.04159458,"0,0,1,2,2,1,1,2,0,0,2,0,0,0,1,1,2,1,2,1,2,1,1,2,0,0,1,0,0,2,2,1,0,1,2,1,0,1,1,1,0,0,1,0,1,2,2,2,2,2,0,1,0,1,2,0,0,1,1,0,2,0,0,2,1,0,2,1,0,0,2,2,1,1,0,0,2,2,1,2,0,0,0,1,1,0,0,1,1,0,1,2,0,0,2,1,2,2"
22,-32,13.45362405,"1,0,1,1,0,2,0,0,2,2,0,2,1,1,0,2,2,1,1,2,2,2,1,2,0,0,1,2,0,0,1,0,0,2,2,0,0,2,2,1,0,2,2,1,2,2,0,0,1,0,2,2,2,2,2,2,2,2,1,1,0,0,2,1,2,0,2,0,0,2,1,1,1,0,0,2,1,0,0,0,0,1,1,2,0,0,2,1,2,2,2,0,2,1,2,2,2,1"
29,-32,12.52996409,"2,2,1,0,0,1,2,0,0,2,0,2,2,1,2,0,0,0,1,1,2,1,2,0,0,2,1,2,1,1,1,2,1,0,2,2,1,2,2,0,1,1,1,0,2,2,1,2,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,2,2,0,1,2,1,2,0,0,1,0,2,2,2,1,0,0,1,0,0,1,2,1,2,0,0,1,0,2,0,1"
31,-32,12.20655562,"0,2,2,1,2,1,0,1,1,0,2,1,1,2,0,1,0,0,1,0,0,2,2,1,2,0,0,2,0,0,0,1,1,2,2,0,1,2,0,0,0,0,2,2,1,1,1,2,1,2,2,0,1,1,0,0,2,1,1,0,2,2,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,2,2,1,2,0,0,2,0,0,0,0,0,2,2,0,1,0,0,2,0"
33,-32,12.36931688,"0,1,1,0,2,1,0,1,2,2,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,2,1,1,2,0,2,2,2,1,0,1,2,1,2,2,1,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,1,2,0,0,2,0,0,2,0,2,0,0,2,1,1,2,0,0,2,2,1,2,1,0,0,1,0,0,1,2,2,0,0,2,0,0,0,2,0,0"
33,-32,12.64911064,"2,0,2,1,2,2,0,2,0,1,1,0,2,0,0,1,0,2,1,2,1,0,2,2,0,2,2,2,2,1,1,0,2,1,0,1,1,1,0,0,2,2,0,1,1,1,0,0,1,1,0,0,0,0,1,2,1,0,0,1,2,2,2,2,2,2,1,2,0,0,1,0,0,1,0,0,2,0,1,2,2,1,0,0,0,1,0,1,2,2,0,0,1,0,1,0,0,2"
37,-32,12.80624847,"1,2,0,0,2,0,0,0,0,0,1,2,2,1,1,1,1,1,2,2,1,2,0,0,2,1,0,0,0,2,1,0,0,0,0,2,2,0,0,1,2,2,1,1,1,0,0,0,1,2,2,1,2,1,2,2,2,0,1,0,2,0,0,2,2,0,0,2,1,1,0,0,1,1,1,1,2,2,2,1,2,1,2,2,1,1,0,0,1,2,0,1,0,0,0,2,0,0"
39,-32,12.80624847,"1,2,2,1,1,0,2,1,1,1,0,0,1,2,1,1,2,0,0,0,2,1,1,0,2,2,2,0,0,0,0,2,0,0,0,2,1,2,0,1,1,0,0,0,0,1,0,1,2,1,0,1,1,2,2,1,1,1,2,2,2,1,0,1,1,2,2,1,0,2,2,0,0,1,0,1,0,0,0,0,2,1,2,0,0,1,2,2,2,2,1,1,2,0,2,2,1,2"
41,-32,13.15294644,"2,0,2,0,2,0,2,0,0,2,2,1,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,0,1,0,0,0,1,2,1,1,0,2,2,1,0,1,1,0,1,0,0,1,1,1,2,0,0,1,0,1,2,2,2,1,2,0,0,2,1,0,0,0,2,0,0,2,0,1,0,0,2,1,0,1,0,1,0,2,1,1,2,2,2,2,1,1,0,0"
44,-32,12.52996409,"2,0,0,2,0,0,0,2,1,1,1,0,0,1,0,1,2,2,1,0,2,0,1,1,0,2,0,0,0,1,1,1,2,2,0,0,2,2,1,1,0,1,0,0,1,2,2,0,1,1,1,2,1,2,2,1,0,1,0,2,1,2,2,2,1,2,2,1,0,0,1,0,2,2,1,0,2,2,1,1,2,1,0,1,1,0,0,0,2,1,2,2,0,0,0,2,0,0"
45,-32,12.52996409,"0,0,1,0,2,0,2,0,1,2,1,2,2,2,1,2,2,1,2,0,2,2,1,2,0,1,0,0,2,2,0,0,0,2,2,0,0,1,0,2,0,0,1,2,0,2,1,1,2,2,1,1,2,0,2,0,0,2,1,1,2,2,1,2,1,1,1,1,2,0,2,1,2,2,0,1,1,1,0,0,1,0,0,1,2,2,0,0,0,2,2,0,2,2,0,2,1,2"
0,-31,12.64911064,"0,2,1,0,0,0,2,0,0,1,1,2,2,2,2,0,1,0,0,2,2,2,0,2,2,0,2,2,2,2,0,2,2,1,1,2,1,0,1,1,2,1,2,2,0,2,2,2,0,1,0,0,0,2,2,2,2,1,1,2,0,0,2,0,1,0,0,1,1,2,0,2,0,0,1,0,1,2,0,1,1,1,2,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0"
2,-31,12.64911064,"2,0,1,2,2,1,1,2,0,1,0,1,0,1,1,1,1,2,2,0,0,0,1,2,1,2,0,2,2,0,0,1,2,2,1,1,0,2,2,0,1,2,0,1,2,1,2,2,0,2,2,2,2,1,0,0,0,2,1,0,0,0,1,0,1,2,2,1,0,1,1,0,0,1,2,0,1,1,0,2,2,1,2,0,2,2,1,1,2,0,1,1,0,0,0,0,2,2"
4,-31,12.20655562,"0,2,0,0,2,0,1,0,2,1,1,2,2,1,2,2,1,1,1,0,0,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,2,0,2,2,2,1,2,0,2,2,1,2,1,0,1,1,0,2,0,1,0,0,0,0,0,2,0,2,2,0,0,2,2,1,2,1,0,2,0,0,1,2,2,2,1,0,0,2,2,1,2,1,2,2,2,1,0,2,1,2,2"
9,-31,12.80624847,"2,2,2,0,2,2,1,0,1,0,1,0,2,1,1,2,2,1,0,0,1,2,1,2,2,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,1,1,2,2,0,2,2,2,0,1,0,0,0,0,1,2,2,2,2,2,2,2,1,2,1,1,0,0,2,0,1,2,0,0,1,2,2,1,0,0,1,1,0,0,1,0,0,2,2,2,0,1,0,0,0,2,2"
28,-31,13,"2,2,2,1,0,0,1,0,0,1,1,2,1,1,0,2,2,1,2,1,2,2,1,1,0,2,0,0,0,1,2,2,2,2,0,0,0,0,1,0,1,2,1,2,2,1,0,2,0,0,1,2,1,2,2,2,2,2,2,1,1,1,0,2,0,1,2,2,2,2,1,0,2,2,1,1,1,2,1,0,2,2,1,2,1,0,0,1,1,1,2,2,0,2,1,1,1,2"
31,-31,12.52996409,"2,2,1,0,0,0,1,1,2,0,2,1,2,1,1,1,2,2,1,2,0,0,1,0,1,1,2,2,0,2,1,1,0,0,2,1,0,0,0,1,2,2,0,1,0,0,0,2,1,0,0,1,1,1,2,2,2,2,2,0,0,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,1,2,1,2,0,0,2,2,1,1,1,0,1,0,1,0,0,0,2,0,2,2"
35,-31,12.36931688,"0,0,2,2,2,2,1,0,2,2,0,2,0,1,0,0,1,2,2,2,2,1,2,0,1,1,2,2,1,2,2,2,0,0,2,1,1,2,0,2,2,1,2,2,2,2,1,0,2,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,2,2,1,0,2,2,0,1,2,1,1,1,1,2,2,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0,0,0,0"
35,-31,13.03840481,"2,0,1,2,0,0,1,1,2,2,2,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,2,2,2,1,2,0,2,2,2,1,0,1,1,2,1,2,1,2,1,0,2,2,1,0,0,0,1,0,1,0,1,1,2,2,1,1,1,1,2,0,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,0,0,1,0,2,2,1,2,1,0,0,0,1,0,0,0"
46,-31,12.36931688,"2,1,2,0,1,1,2,0,2,2,2,2,1,2,2,1,0,1,2,0,1,1,0,0,0,2,0,2,2,1,0,1,2,2,2,2,0,0,2,1,1,2,2,1,1,2,1,1,2,2,2,0,1,0,0,2,2,2,1,2,2,2,2,0,1,0,0,1,1,0,1,1,1,1,0,0,0,2,2,0,1,1,0,2,2,2,0,1,0,0,0,0,1,0,1,2,0,0"
49,-31,12.72792206,"0,2,1,2,0,0,1,0,0,2,2,1,1,1,2,2,2,0,0,2,1,1,1,1,0,0,0,2,2,2,2,1,2,1,1,1,2,1,1,1,1,2,0,0,0,2,0,0,2,2,2,2,2,1,1,1,0,0,1,2,2,0,0,1,0,2,0,2,2,2,0,2,0,0,0,1,0,0,2,1,0,1,1,0,0,1,2,0,0,2,0,2,0,0,2,2,0,0"
7,-30,13.03840481,"0,0,1,1,2,1,2,2,2,1,0,0,0,0,1,2,1,2,2,1,0,2,1,0,1,2,1,0,2,2,0,2,2,2,2,2,1,0,1,2,2,0,2,2,0,0,0,0,1,1,2,2,2,0,2,1,2,2,1,2,1,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,1,0,2,2,0,1,0,1,1,0,0,2,2"
8,-30,12.20655562,"2,2,2,0,0,0,2,2,2,1,0,1,0,1,0,2,0,2,0,1,0,2,1,2,2,0,0,2,1,2,1,2,1,2,0,1,2,2,1,2,1,2,1,0,0,2,2,2,1,1,0,1,1,1,0,0,0,1,2,1,2,1,2,2,0,0,2,2,0,0,0,0,0,0,1,2,1,2,2,2,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1,1,2,0"
16,-30,12.52996409,"1,1,0,0,1,0,0,2,1,1,1,0,2,2,1,1,2,1,0,2,2,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,2,2,0,1,0,2,2,0,2,2,1,1,1,0,2,2,2,0,0,0,0,1,0,2,0,2,2,0,1,1,2,2,2,0,0,1,2,0,2,2,1,0,0,1,2,2,0,2,2,1,2,1,1,1,1,0,2,0,2,2,0,0"
21,-30,12.64911064,"2,1,1,0,2,2,0,2,1,2,2,1,1,0,0,2,0,1,2,1,0,0,0,2,2,2,2,1,2,0,2,2,1,2,2,2,0,2,2,0,1,0,1,2,1,0,2,0,2,1,0,0,1,0,1,2,0,0,0,0,0,1,1,1,2,2,0,2,2,1,1,0,2,2,0,2,2,1,0,0,0,0,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2,0"
